c_x,c_y,c_t,a1,b1,c1,a2,c2
7,5,2.9885600585181162,2,3,9,2.6931235744333644,0
8,6,2.8949775961501927,3,1,4,2.608108717215866,0
7,6,4.614231013931318,2,2,6,2.278538030879855,1
3,6,3.0994527845811084,3,3,6,1.573057819048659,0
2,4,1.1175695481003385,3,3,2,2.0093126207097383,0
3,4,2.577622203897342,3,2,3,2.7334950184620963,0
1,7,1.1410780829405294,2,2,4,1.0244102638351902,3
2,8,3.593367471112865,1,2,8,2.69457375200214,4
9,6,3.927292729924882,3,2,3,2.808057862957816,4
7,8,1.253481445190602,1,2,9,2.492830961969591,4
4,5,3.9256295293917036,3,2,4,2.473461168420845,3
2,1,1.337500537368574,1,1,6,2.5894885133076047,0
1,8,2.9978583495191646,3,3,7,2.009913218208418,2
1,2,4.09521328886678,3,2,9,1.8452673414587006,0
6,2,2.7984579907552263,2,2,9,2.454718489674105,3
8,1,2.3139965704883343,2,2,5,0.5042167357762185,1
6,3,2.2952353808992507,1,3,3,2.1993906411256594,2
4,9,2.8602366813522107,1,1,6,1.298647171240531,3
4,1,3.390621164575749,1,2,4,2.7234876406069906,2
9,7,2.1098469706160405,1,3,1,2.105017355945598,2
2,9,4.5656119572471425,1,3,4,0.7880312389353845,4
2,6,3.835904752468901,2,2,4,1.8450741537047937,0
1,7,2.5000476528641564,3,2,2,1.2919549025771317,3
6,8,2.113495149183541,2,3,7,0.847039909614907,4
5,4,1.3831761608598647,2,2,6,1.543836843462559,0
7,9,4.636322201428047,2,3,6,1.304272126325386,3
1,7,1.2909766702581247,1,3,8,1.9523949471903654,2
8,4,4.033162645170991,3,2,9,0.7865997568873955,2
9,9,1.6924130665620445,2,2,6,2.2693697208054555,0
4,9,1.0649122854683433,2,1,6,1.5312609317287929,1
9,7,2.1182904372577456,1,2,7,2.7740721285926084,2
6,8,1.731178993168379,2,2,8,1.0146772462839304,0
7,4,3.912143158596159,1,3,7,1.5821788677314927,1
9,2,3.5971485998848025,1,2,5,1.1950193853385722,2
4,9,2.353059385172377,3,3,8,2.446906630052933,3
5,9,4.3080122704646815,3,1,5,1.9176711031706604,4
1,2,2.485967849496895,1,1,3,2.131866777490482,2
5,7,2.6427547432563787,1,3,8,2.5912384500310024,3
3,1,4.016411150096216,2,2,3,1.5001076301825715,4
8,3,2.6567712535838828,2,3,4,0.8897649324752034,3
1,4,4.466960250324656,3,1,7,0.6829125296723594,4
4,9,4.548412311904388,2,3,5,1.439067007236791,2
2,6,3.4857934486959765,1,2,3,0.5974261432308086,0
2,4,1.05341246639769,2,3,3,1.6014299012606572,1
2,1,1.7845849432051129,2,1,6,1.1146970432041403,2
6,6,2.1686385305538143,1,2,2,1.7369819976277725,3
5,8,3.189474620370492,2,1,7,1.4837048589890034,2
7,5,3.4754618499065812,1,3,7,2.292183077958878,0
3,8,3.7936528050089455,3,2,4,0.6075911800754031,0
1,8,1.8021369188846452,2,1,4,0.7184251283467803,0
5,7,2.7264398483198056,3,1,8,2.2533289458674526,4
6,3,4.077638763729729,3,3,9,1.755159095175866,0
8,4,3.161129215088211,3,3,6,2.1193839671403696,4
4,9,1.735614040685161,3,1,4,2.65568380548749,1
3,5,1.4283937263684208,1,1,1,2.7463333269578003,3
8,3,2.528969635376864,1,1,3,1.863722910666504,1
4,7,4.001845749009123,1,2,2,2.0962745850416167,0
6,8,3.794157315350357,2,3,9,1.674422472345824,0
5,7,2.862353767963051,2,3,5,1.7343737293678,2
6,8,3.592977239706796,3,2,9,0.5201298681724099,3
4,4,4.109878517746116,2,1,4,1.094700068863274,1
6,8,3.4300374222250136,3,2,8,2.163822801157084,1
2,3,4.042001035686612,1,3,5,1.2833084934054302,0
3,2,2.4259296744595296,1,3,5,0.6458802982768503,0
7,4,4.236195264910629,1,2,2,2.693011725946758,4
1,7,4.867900985761123,1,2,7,1.3405728595185125,3
3,5,2.1677701156604874,1,3,4,0.7764130452505595,3
4,4,3.70222922367037,2,1,6,1.9747960925637906,2
1,1,4.472705022276342,3,2,4,0.707738850404563,3
9,2,4.625440423613544,1,3,4,0.6313535006714628,0
5,3,3.8314221257043957,3,2,7,1.551223491654233,2
3,4,3.1573593943248306,3,2,7,0.5815740410827968,3
4,7,4.419909110494462,3,3,3,1.9732094585833708,0
5,9,4.11796243530857,2,1,9,0.5012321434273885,1
7,7,2.5980962946938866,1,3,6,0.5515261090852648,0
9,7,4.517393228231525,3,1,8,0.9463998783841441,1
9,8,1.5944105551002243,2,2,3,1.5306746552247144,4
7,9,1.5057746296700034,1,1,6,1.9228053680645059,4
4,6,3.75599186018249,3,3,5,1.4678826010896322,2
2,8,4.2227990603113295,3,1,7,1.9064440756408452,2
3,6,1.9070379051200352,2,1,2,1.7248373690456762,4
5,2,3.7881281294565228,1,1,2,1.9075818793608006,0
4,9,2.169543745858588,2,2,2,1.3074167101087224,4
4,6,3.6816660148436995,1,2,4,2.0462063603755425,4
7,4,1.7799815461369564,3,1,7,0.775227606893188,4
8,3,4.070370072547223,1,3,8,0.8330471928604456,4
6,5,3.223314217172972,3,3,3,2.3054007360536173,4
7,9,3.60533971653656,2,2,7,1.812371745111092,4
5,8,4.216663343671218,1,3,3,1.9840598891221677,0
3,2,1.2098168099686055,3,2,4,2.7771226349035825,2
8,5,4.519471875667372,2,3,1,2.2878302471352017,0
7,1,4.9924591220902546,1,2,7,1.5070767726179128,0
6,1,3.1138716511007694,3,3,8,1.1002331284228348,3
9,6,3.6504485646192726,1,1,3,1.9452528418819903,4
4,3,4.09244324430612,2,3,8,2.8167283138341688,1
4,6,2.030170571231826,1,2,7,1.148802759758262,1
7,6,3.7952825966001,2,2,2,0.8227740715484378,1
6,8,2.525372516964281,2,3,1,1.0737349634767424,1
9,9,3.3058141352292814,3,3,3,1.575920393924309,1
7,8,4.335897146082203,2,1,5,2.447247665314365,1
9,5,2.0228785273697727,1,3,7,0.7944676252730827,4
3,1,2.9463204853749194,2,1,5,2.0489047202543373,4
6,5,1.7366376899080738,2,3,8,0.6536870770560594,4
3,6,4.638054928614908,2,1,4,1.5099141408090373,2
9,3,4.3703241867478155,1,3,3,2.166904693690117,0
1,1,1.5213860778698969,2,3,8,2.348485899512061,0
6,5,3.362813786881722,1,3,6,2.0578657005084526,4
8,8,1.71950653785325,3,3,8,2.0932675157934075,4
1,3,1.789147314696712,1,1,7,1.8913391502156855,1
1,3,1.1559621734784011,2,3,4,2.3467970048224007,1
6,2,4.751671104592486,1,3,7,0.6703568238467148,3
5,2,4.369039163954183,1,2,4,2.3509734000832965,3
1,7,2.043511682327492,2,2,5,1.0167978872520158,3
6,3,3.899432849759046,1,2,5,0.5958382976343362,4
6,4,3.7179037380698423,1,3,3,1.9043752024210527,3
2,3,4.760567719547118,1,3,8,2.149987342586793,4
1,7,3.4400861761376675,2,2,3,1.4137284948356907,3
2,9,4.939001077417648,3,2,7,2.2576317964950743,1
8,4,3.3460745765434434,1,2,9,0.982834009715773,4
4,9,3.5798075032125647,3,3,2,2.43619484691201,0
1,3,2.1857364675384017,3,1,4,1.1849402820321524,1
6,3,1.8021035544382267,2,2,6,0.6179028320387163,4
8,6,3.560069821020959,2,1,2,1.6378046651216485,3
3,7,2.1248432964970854,3,3,3,2.126391834946997,3
1,9,4.020710471061277,1,2,5,2.517022313843289,3
2,5,4.215103772212229,1,3,3,1.4395096601874653,4
3,4,4.377689934271933,2,2,9,2.6517399977046443,2
6,8,2.2404850037913064,2,3,8,1.7236070825601484,3
3,2,4.7863030136526525,1,3,5,0.5053069325348942,1
2,5,1.177897538639309,2,3,9,2.4844420144813597,3
9,7,2.322933925901613,2,2,7,2.500747240980831,1
8,7,2.0030112844502206,2,3,8,1.3176753365435885,4
9,9,4.431022576369898,3,1,4,2.744202935251392,0
7,3,1.0927009097334777,3,2,5,1.3652581802935604,2
4,7,3.126059220325236,2,2,4,1.186067426373525,1
6,7,3.065873275226786,1,2,9,2.5749453476818602,2
9,9,2.944401812477943,1,1,4,2.56002996171589,1
8,5,4.060205476029402,1,2,4,0.5340406989067771,0
2,7,4.242965664843593,1,2,1,2.790792762968899,3
7,9,2.1968973985622813,1,3,5,2.5436825137040797,0
8,7,3.051387560925919,3,3,8,1.4610402290619522,2
2,2,2.5788986713791076,1,3,5,2.967312508687084,1
6,3,4.026428769679048,3,2,5,1.7118821558996795,3
5,4,3.895800889947455,2,2,7,0.819475063668099,2
8,5,3.723444594470823,2,1,5,0.8191822514198606,0
4,6,3.3148299044496823,3,3,2,1.9900688600970045,0
9,1,3.1200320448435237,2,3,4,2.1564678859117175,3
6,7,3.125951892720429,3,1,9,2.624667260224361,3
5,6,4.802408565518446,1,1,1,1.442442690566392,2
6,7,2.014478992870679,1,1,1,1.3621777644163997,0
5,9,1.6431717497594045,1,3,1,1.0531731898272607,4
7,7,4.318390060860702,1,2,3,2.949262875265075,3
8,9,4.976482014348195,3,1,9,0.9833421935624632,3
9,2,4.523269320705502,2,2,2,0.5844962092388093,1
5,8,1.6881075780114054,3,2,5,0.9572799949601516,3
6,2,2.285284788853441,1,1,6,1.0207017818800264,3
1,3,3.3263989359758015,1,1,7,2.043073887174643,2
8,7,4.320399490041497,1,1,8,1.9056497715965164,1
4,7,1.3501843950343466,1,1,3,0.9202354517214333,3
7,2,2.939014468826269,1,2,8,2.7104804127187387,3
4,3,1.5303397704897774,1,2,2,1.9446104003361828,2
7,4,3.8049008203917034,3,1,4,1.7960706232980859,1
4,1,3.4904999981295823,2,1,8,2.0307765015522223,4
2,3,3.5837700863738418,3,3,2,2.604639133929063,3
5,1,3.5625849253394772,2,2,6,1.2918943934373481,0
2,2,3.1678343572719605,1,1,2,0.8285964998481594,1
4,1,2.3061268451745898,1,1,4,2.4010700320835228,2
5,6,2.5554925984665613,1,2,3,1.626232725371351,4
9,2,4.502192131729718,1,1,2,2.0842025798862647,2
5,5,3.253786466350478,3,1,4,2.574427730742489,1
9,7,4.938297909922351,2,3,3,2.3521333176853747,1
5,5,1.459232443526954,3,1,2,1.71864848683195,1
3,4,4.611297630246078,1,3,8,2.727764638082791,0
4,3,2.567438230313129,1,2,1,2.1386823175984864,2
5,8,3.5221791838833916,3,1,4,2.2230354077481937,3
5,1,1.9725017728809986,1,3,8,1.6538788908176931,1
1,7,2.046620416754245,2,2,2,1.3530407687199784,3
9,4,4.556266259393807,3,2,5,1.1195848474583574,0
6,5,1.3614600209960268,3,2,5,1.8886128316279125,2
9,5,3.778718308974545,2,3,9,2.887277419685035,1
3,3,3.361515384344112,3,3,2,0.8888262903175044,3
7,7,2.770459422185685,2,3,1,2.9352456982466233,3
2,2,2.5509088052320337,2,1,5,0.7484252656273767,4
1,7,2.922042009579001,2,2,6,2.3950903965696684,1
1,2,4.8762995622259595,2,1,9,2.899924810498054,1
2,8,2.6921699398374423,1,2,4,1.7145806163811352,3
1,6,3.025966593175358,2,1,9,2.5124473482116545,2
9,2,2.2893531131054017,2,1,7,1.4245573610915,0
3,6,4.566132781917162,1,1,4,1.1732895859417252,2
8,8,4.9684486772768635,2,3,9,0.782516521361712,4
4,7,1.101474405690475,2,3,4,1.1369572786825428,4
4,8,4.90189582125451,2,1,9,1.9062051752479745,0
8,2,1.1077164490397209,2,2,3,1.7266753351041757,4
4,7,4.827020124536818,3,2,7,2.099186984321689,1
7,4,4.27045076359666,2,3,5,1.5955188324632932,1
4,6,1.6463776224408728,2,3,7,1.8985495540619275,2
1,8,1.1015695934383722,3,1,4,2.2034186858619487,1
1,3,2.0975140754956656,1,2,6,2.1592606115762756,0
8,1,4.583789470907059,2,2,7,2.8018981040200086,1
3,3,4.094773435068987,1,2,1,2.8231989154069406,3
9,1,2.525696866979118,2,3,5,1.1769934018264192,0
3,4,3.6906864123015284,1,3,2,1.8230057020774932,1
2,6,3.8552723455747273,2,3,2,1.5339688834285776,3
3,9,1.2125309853700958,3,1,3,0.6183069433311381,4
3,1,3.3364928786812946,1,3,6,2.552958437195262,0
6,9,4.015521842410236,1,1,6,1.1039735007709757,2
2,7,2.1405761462610617,3,1,9,2.779653503742646,2
6,2,3.035896993697769,1,2,1,1.235196186597976,4
2,7,4.764322962969467,2,3,9,1.6754774059230413,2
4,6,4.235931304931745,1,3,4,2.8755184439050416,3
9,3,1.0624907770300571,1,3,2,2.3831429401489945,2
6,9,3.0651139799299165,1,2,5,1.9450107922098143,1
8,8,3.0216340849787287,1,3,5,1.6652381999105412,3
6,4,1.2867069630896788,1,1,1,0.6488987705696574,1
9,9,4.318336054441678,2,2,1,2.822379457615552,0
2,2,3.4211574989481166,2,1,2,1.3095866143270918,1
3,2,1.6037185606121596,2,3,9,2.5599734242273002,2
7,1,4.055493945705389,2,2,6,1.796502873221468,4
4,4,3.6582749856211296,2,1,5,1.60824275708196,0
4,7,2.9576831288004817,3,3,2,0.8772815197277932,1
6,5,4.9106607116101015,3,1,5,2.664860594557204,0
2,4,3.149659770632258,3,1,2,1.6600556292764364,4
3,6,1.1495713333408761,2,1,6,2.344444228621474,2
6,5,1.5905609298737757,1,2,1,1.2355010305120189,4
6,1,2.424171595082474,2,2,5,2.9744979708433217,1
1,2,4.301623938856629,2,3,4,1.0793752170656883,1
7,9,1.2525324374253008,2,3,8,2.4387794159188068,4
2,3,2.916942664116895,1,3,1,1.9436525842105512,4
3,7,3.312111995356189,1,2,6,1.8820103868103133,2
7,8,4.499697696931294,2,2,3,2.5886161986287104,3
9,5,1.0343300250028427,1,1,6,0.5446445903569159,4
3,3,4.884452642968483,3,3,2,0.7295469968878316,3
6,1,4.670293219086702,3,3,2,0.5521585370257133,0
8,3,2.2101535075135,1,2,7,2.456395143663064,4
9,3,2.290522327668544,1,2,8,1.7577867032050887,3
8,5,1.634549542599975,2,2,8,1.3179554638967264,2
8,1,3.5935874370134724,1,2,7,1.7937174681713657,0
5,4,4.840090472677692,1,1,5,1.7375721457634774,1
8,2,1.2578175524471078,1,3,2,1.2768548974713765,3
9,3,4.544234948418881,1,1,6,2.298228135504467,4
3,8,3.848688617714401,3,1,6,1.8625462660073997,4
1,2,1.212360917866949,3,3,9,1.1173629923604875,3
6,8,4.2254924158068725,3,3,3,0.9454881056452007,4
4,8,3.44715811563937,3,2,6,2.148666106182009,2
5,3,1.4890404416406806,2,2,6,2.2725368050874595,2
1,9,2.183172424975264,2,1,6,2.1411672511598,0
8,1,2.501485324698685,2,1,3,1.752722610711321,1
8,8,4.535780756631742,1,1,4,0.64259929508048,4
4,6,2.8854246226696456,3,3,6,2.0510880360486334,2
6,9,4.077673716161632,2,2,1,0.7146964528004297,4
4,1,3.20625177357142,3,2,9,2.4297434830714364,1
4,3,3.6622319635126033,3,1,3,1.0029943175831295,2
2,9,1.0879077076677155,3,2,3,0.5359537235850826,2
5,1,2.782261371606294,3,3,1,1.1944474430304401,3
5,5,3.8169238698720056,3,1,6,0.8246803168471821,1
8,5,4.89101656497714,2,3,1,2.284258868440166,4
3,8,1.3554729278854678,1,3,2,1.9971955152340533,2
2,2,1.8110190832307054,3,2,8,1.7255338291182072,0
3,8,4.561242749494676,1,3,8,2.1895696175547377,3
9,3,4.63745138405666,3,1,7,1.0947808689014962,0
3,8,2.9893435830719564,2,3,3,1.0588662686185486,3
7,4,3.9222343131669617,2,2,3,0.7461346444067697,0
5,2,4.641781799012117,1,1,9,2.7315258194480716,4
3,6,3.149114843291441,3,2,2,2.465601926096288,1
1,9,2.281256974144747,3,3,8,0.6526070226712611,2
6,1,4.495603455443545,2,2,8,0.8059801403617248,3
2,2,4.922684351238539,2,2,4,2.953345489315155,0
5,2,4.906236234727089,1,1,8,0.9203707557146639,4
5,5,3.5571639734299065,2,3,9,2.1881356712991455,1
1,8,2.78807352980227,1,1,7,1.5166383679558069,3
9,3,1.3849030611588296,2,3,3,2.154346223091058,2
2,1,2.376382146527585,2,1,8,2.0252465990283053,4
5,2,2.9802387261878027,1,1,5,2.1213925529039015,2
5,9,2.157617692402194,3,3,7,1.1926562120989546,0
2,1,4.7466523725603675,1,3,7,0.6031780419795434,0
8,9,2.581071239768282,2,3,5,1.2661130606024642,1
6,6,4.698488332544413,3,2,6,1.9734742853342246,4
5,1,1.754450690635557,2,1,3,2.876142056348277,4
8,2,1.2906100585210947,3,3,5,0.7328322484563433,0
4,7,1.3674093332448733,3,3,1,1.6837690908514422,4
8,3,4.6729096045355885,1,2,6,0.692014831070134,3
4,5,3.0483593470135895,1,3,4,2.0815847396457796,0
9,1,4.219301070299455,2,1,1,1.375600727337191,1
3,8,3.320791448193583,2,3,3,2.0288644998034204,3
6,6,3.360495196122347,2,2,2,0.5237375618488772,4
5,5,2.103933632846987,2,3,2,2.871268659137848,4
6,3,3.1311444571146527,1,2,2,1.9949577607275946,0
6,5,2.420701770610708,2,3,2,1.00363047821018,3
8,9,2.9359595880812184,3,3,8,1.3081212956012798,1
1,5,2.275940723485061,3,3,6,0.8411157471148094,4
1,5,2.0572025070859388,2,1,6,0.7031052099118922,3
3,7,3.039780886650279,2,3,7,2.910011612779304,2
9,6,2.9886865842747437,1,3,1,1.2858246057818588,3
8,3,4.7327981220681306,2,3,7,1.9232947907070235,3
1,1,4.522356952380882,2,1,9,0.9702196766786193,3
7,8,4.039925502743291,2,1,5,1.182471486271183,4
5,2,1.712136685399015,2,2,7,0.6521367022953233,1
7,9,3.957677948739492,3,2,7,2.946135673659998,4
5,4,1.188303395719454,3,2,7,2.7063629594486396,2
6,9,1.812001819048188,1,2,9,0.6991418894681243,3
8,1,3.577527007208914,1,2,6,2.8896411623387466,4
5,1,4.99316445363019,1,2,1,0.7627693907814024,3
8,3,1.8381558043584239,3,1,4,0.6201655679884567,3
5,5,2.8454144657002494,1,1,5,2.5730804396177156,4
2,4,4.309916103637292,2,1,1,2.1247440761703,4
2,1,3.224773356990012,3,3,1,1.108990940607135,4
3,4,3.1518792502031503,3,2,2,1.4815791059101842,0
3,7,3.8430317881828544,3,3,5,1.1257173079457703,4
4,1,1.581317241410649,3,2,2,0.8037103250403048,1
1,1,1.582101043917365,3,3,4,1.5113769239907546,1
4,2,1.1243781242063036,3,3,2,1.91009875604216,2
4,9,3.2841301142518273,1,2,8,0.6501946338284734,3
7,9,2.955187152773272,3,2,5,2.4231909334452943,0
3,6,2.5525739795943903,3,2,5,0.5031344354279825,0
2,8,2.5826824826853323,1,3,7,2.346630010975198,3
8,1,1.7784564508654492,2,1,6,2.371032144264056,2
6,9,2.8311516509703027,3,3,9,1.120887488460322,4
2,4,3.961841555542194,3,2,2,0.8444913323660936,0
3,9,4.105254402804782,1,2,3,0.9995794029544237,3
8,7,3.8938980416564046,2,1,2,2.8023607594570086,2
5,8,2.9678658880579856,2,3,5,2.878136446119658,4
4,8,4.0953102451442565,1,2,5,0.7491677614269389,2
2,5,1.239693411039275,1,1,2,1.2202359721942564,1
2,3,2.6425726577428397,1,2,1,1.8441539000238356,4
1,4,1.8749401832900916,3,2,6,1.857309316280662,1
2,1,3.422791672339183,3,1,6,1.6138457146561433,1
4,2,4.214605509125434,1,3,8,1.9051162159330772,0
4,4,3.8905835014665335,2,2,6,2.432286243368893,3
8,5,1.5115627127087987,2,3,5,2.412452272300137,0
7,8,2.57461920260483,3,1,2,0.675378399499402,2
5,1,3.951522570467951,1,1,5,2.9891353691405076,1
3,1,3.6476229558812876,1,3,4,2.6658617741086643,2
1,5,3.3290578817897414,3,2,3,0.81999432338432,2
1,2,3.9079291703388317,1,1,2,0.6577825935538437,4
9,1,3.718634355942454,2,3,5,0.7678729748827852,1
7,2,1.9872037098967472,3,3,3,0.7175915731806957,2
4,1,2.724124464924877,2,3,4,2.306019955803815,1
5,9,3.919240576277376,2,2,5,1.976170289877382,2
3,2,4.716380605605634,3,2,1,0.5798296531922854,0
9,3,2.211353717181031,3,2,1,2.787695219296126,0
9,6,1.443744641270166,3,1,9,0.5190096737003115,0
3,8,3.8246534996395054,2,2,7,1.059435992483144,4
9,8,4.913188027520684,2,2,4,1.611838024601641,3
9,1,3.76922065388424,3,1,4,0.5224261000321374,0
9,3,1.7077915382750724,2,2,7,1.8219494713799527,3
8,5,4.775897475518008,1,1,7,1.7391200916419263,0
2,6,3.5574857669522015,2,1,8,2.914994930901492,4
5,4,3.295963701639211,1,2,8,2.832156299796146,0
2,5,2.8237749891650696,3,3,9,0.6002496657492438,2
1,3,4.9091373260797875,1,2,6,0.6025392175151194,1
3,2,2.093315711724662,1,2,9,2.037141694549048,3
2,6,1.182374999148097,2,2,7,2.822256466411707,0
5,2,1.8879827993095089,1,2,1,1.640085425189561,1
2,6,3.2183376683297684,1,2,7,0.7543029340670597,4
5,8,3.8879025978860926,2,3,8,0.8633625085373327,2
6,1,1.4516717801009045,3,1,2,0.7032198988603948,2
5,3,4.2333904020046145,3,3,9,1.9843723880691007,2
6,3,3.088912198484422,3,1,3,0.5163652417500368,3
1,6,1.1698688658042182,3,3,4,1.704494937782976,3
9,2,1.9775747667084338,2,3,4,1.3143420490774185,4
1,6,3.4545402202284365,2,2,2,2.6155292985922296,4
1,4,3.842905846399762,3,1,6,2.7648237480195195,0
5,3,3.6516264835511505,3,2,1,0.5939220813149488,0
6,1,4.616018349999409,2,2,4,2.620385449376746,4
8,7,4.3328239599642036,2,1,3,1.9994396744491365,3
7,7,4.523795889271957,3,2,6,1.9183447787113381,0
3,1,4.320216558743695,1,3,6,1.1165179458236234,1
3,2,2.8611626777493537,3,1,2,0.6265392322682035,0
4,7,2.275129534399436,1,2,9,1.4438909590403097,4
1,9,1.5616103663304677,2,1,9,2.365207624353869,1
8,8,4.4622161212252935,2,1,4,1.1192885924068605,4
3,9,4.440438277011726,2,2,9,2.4036433525989787,4
8,5,2.428148349592401,2,1,3,0.5099422232041237,3
4,1,4.913600104424235,3,2,4,1.2543117922003306,0
3,1,4.567027379618386,2,1,5,2.6252683915711206,3
6,1,2.1295253447757205,2,1,5,2.8358357031365027,2
8,3,1.361142311782439,1,2,4,2.695415174038357,4
8,9,3.5423745953796355,1,1,5,1.0854742006036808,3
2,3,2.9245474605726582,2,2,8,1.6378148313342475,3
5,4,2.740857570860486,2,1,4,2.277893204522891,3
4,5,2.57226397653657,2,3,8,0.7659465446480058,2
1,5,2.890303706461663,3,1,6,1.6365309402667787,0
3,7,2.2859964792064704,1,2,9,0.6402125438347948,3
1,6,1.5755162409961483,2,2,9,1.3220448200860175,4
3,8,4.568068445069052,2,1,8,1.9469590284053744,1
8,7,1.8218499223820475,1,3,4,1.0147070393314743,0
1,7,1.1979074871220319,2,2,5,2.219682370050297,1
9,4,4.052452087403947,1,2,5,2.027720277111926,0
8,9,1.4113308812615584,1,3,5,2.6317927327468023,3
1,8,4.291209131060373,3,1,5,1.5328878746060908,2
5,4,2.365122697058591,1,2,1,0.8647264340614376,4
1,2,2.671346057083068,1,1,7,1.333100031000372,0
9,5,4.09365735994791,3,1,3,0.618197859168182,4
2,9,3.4691101647292304,3,1,7,1.1591386853980712,4
8,7,3.1219124058985104,3,2,4,2.737414329666583,3
5,3,2.7310018954184425,1,3,2,2.7777173576015675,3
1,1,4.672747948236264,1,2,5,1.473042087366482,0
9,3,3.507686666737183,2,2,2,2.214855885000591,0
8,5,4.840541516866283,2,2,2,2.7624638148593945,2
9,6,1.0695234503261215,2,3,5,1.144139766647998,3
3,4,2.7700999224529093,2,1,7,2.364706151450042,0
9,6,4.236079494379996,1,1,3,0.5578925219677623,2
2,6,3.4205210214618424,1,1,7,1.4380139308452338,1
5,5,2.6843633121336743,2,3,4,0.8435032966506155,3
1,5,3.7785117809361695,1,2,1,2.239015447893404,1
9,1,4.737933643855181,3,1,3,2.5581981067829194,3
1,8,4.941112964769264,1,2,6,1.5161810270941807,0
3,3,1.0066368099237732,1,1,2,0.5282566657650879,4
3,6,3.397507768007411,2,3,3,0.7617278802933659,3
5,7,2.3210053655877894,3,2,1,2.5885141092730404,0
4,2,1.5336760928681445,3,3,1,1.9019874531059915,0
6,4,4.63584829253397,3,3,9,2.050125609220552,1
9,6,1.0617834106540482,3,2,8,1.2328075179355453,1
3,1,2.650263872127667,1,1,7,1.6985221942567974,0
8,8,1.6030328127257927,1,1,6,1.8813913836829799,1
3,1,4.268701160683769,2,3,6,1.35725405912876,0
5,1,4.690235984807379,1,3,3,2.61251953591763,0
4,2,4.91732089911692,3,1,7,2.675566291404775,3
4,1,4.699337203373516,3,1,1,1.1882143086624823,1
7,5,3.4497408879511773,1,3,2,2.1509324336854627,1
8,3,3.105031578189349,2,2,5,1.4587393435984053,4
1,6,1.1619081893546563,2,1,1,2.4379026145744227,4
5,9,1.6619553830150426,2,3,9,1.7761215421087433,3
5,6,4.4213372086701295,2,1,8,2.6568184374956867,3
1,7,2.4609639259067295,2,3,8,1.4044891381339537,0
3,7,2.4409954248664807,2,3,9,1.8434642293505163,4
9,1,2.865822708864877,3,1,4,1.2011918345343837,2
5,3,3.671941596055232,1,2,6,0.592577244581753,0
7,1,4.667333959281548,3,2,9,2.738125001400822,2
3,7,1.9068981137981398,2,2,7,2.0718452834912546,4
4,7,1.9488338440951614,2,2,3,2.5492669177795015,2
4,8,3.9094868327189074,3,3,2,1.4717312521776122,0
7,4,4.576477403479698,1,3,5,1.7651982062764702,3
6,1,1.0740586249127602,1,1,1,0.5276641021547117,2
6,3,1.8669544328921934,3,2,9,2.810705689725391,0
7,4,2.6636670963941653,1,1,1,2.4989562960802614,3
5,1,4.3008337580426925,1,1,1,1.9271578874000714,4
1,5,1.699645563416241,1,2,1,0.674024651643237,2
9,8,1.893932565976943,2,3,8,2.1100421501558957,4
